"Week","Date","Fuel","Variable","Value","Unit","Status"
"2021w40",2021-10-08,"Premium Petrol 95R","Importer margin",32.6456331326804,"NZD c/L","Final"
"2021w40",2021-10-08,"Premium Petrol 95R","Importer margin trend",39.8087377527877,"NZD c/L","Final"
"2021w41",2021-10-15,"NA","Dubai crude price",81.78,"USD/bbl","Final"
"2021w41",2021-10-15,"NA","Dubai crude price",117.467932604605,"NZD/bbl","Final"
"2021w41",2021-10-15,"NA","Exchange rate",0.69619,"USD/NZD","Final"
"2021w41",2021-10-15,"Diesel","Importer cost",91.8708159211631,"NZD c/L","Final"
"2021w41",2021-10-15,"Diesel","Price excluding tax",120.425677555621,"NZD c/L","Final"
"2021w41",2021-10-15,"Diesel","ETS",17.3016,"NZD c/L","Final"
"2021w41",2021-10-15,"Diesel","GST",21.2991493383743,"NZD c/L","Final"
"2021w41",2021-10-15,"Diesel","Taxes",4.26705136687461,"NZD c/L","Final"
"2021w41",2021-10-15,"Diesel","Board price",177.9,"NZD c/L","Final"
"2021w41",2021-10-15,"Diesel","Adjusted retail price",163.29347826087,"NZD c/L","Final"
"2021w41",2021-10-15,"Diesel","Importer margin",28.5548616344576,"NZD c/L","Final"
"2021w41",2021-10-15,"Diesel","Importer margin trend",37.2992872232134,"NZD c/L","Final"
"2021w41",2021-10-15,"Regular Petrol","Importer cost",92.2536261316374,"NZD c/L","Final"
"2021w41",2021-10-15,"Regular Petrol","Price excluding tax",112.64996855998,"NZD c/L","Final"
"2021w41",2021-10-15,"Regular Petrol","ETS",14.9688,"NZD c/L","Final"
"2021w41",2021-10-15,"Regular Petrol","GST",31.2359729890281,"NZD c/L","Final"
"2021w41",2021-10-15,"Regular Petrol","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w41",2021-10-15,"Regular Petrol","Board price",257.329192878169,"NZD c/L","Final"
"2021w41",2021-10-15,"Regular Petrol","Adjusted retail price",239.475792915882,"NZD c/L","Final"
"2021w41",2021-10-15,"Regular Petrol","Importer margin",20.3963424283421,"NZD c/L","Final"
"2021w41",2021-10-15,"Regular Petrol","Importer margin trend",27.1752672808298,"NZD c/L","Final"
"2021w41",2021-10-15,"Premium Petrol 95R","Importer cost",94.1339186013628,"NZD c/L","Final"
"2021w41",2021-10-15,"Premium Petrol 95R","Price excluding tax",126.215263657349,"NZD c/L","Final"
"2021w41",2021-10-15,"Premium Petrol 95R","ETS",15.3382,"NZD c/L","Final"
"2021w41",2021-10-15,"Premium Petrol 95R","GST",33.3261772536335,"NZD c/L","Final"
"2021w41",2021-10-15,"Premium Petrol 95R","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w41",2021-10-15,"Premium Petrol 95R","Board price",272.230087324428,"NZD c/L","Final"
"2021w41",2021-10-15,"Premium Petrol 95R","Adjusted retail price",255.500692277857,"NZD c/L","Final"
"2021w41",2021-10-15,"Premium Petrol 95R","Importer margin",32.0813450559862,"NZD c/L","Final"
"2021w41",2021-10-15,"Premium Petrol 95R","Importer margin trend",39.8872367117141,"NZD c/L","Final"
"2021w42",2021-10-22,"NA","Dubai crude price",82.78,"USD/bbl","Final"
"2021w42",2021-10-22,"NA","Dubai crude price",115.939999159652,"NZD/bbl","Final"
"2021w42",2021-10-22,"NA","Exchange rate",0.71399,"USD/NZD","Final"
"2021w42",2021-10-22,"Diesel","Importer cost",90.2734909980776,"NZD c/L","Final"
"2021w42",2021-10-22,"Diesel","Price excluding tax",125.039374450031,"NZD c/L","Final"
"2021w42",2021-10-22,"Diesel","ETS",17.4084,"NZD c/L","Final"
"2021w42",2021-10-22,"Diesel","GST",22.0072238725358,"NZD c/L","Final"
"2021w42",2021-10-22,"Diesel","Taxes",4.26705136687461,"NZD c/L","Final"
"2021w42",2021-10-22,"Diesel","Board price",183.328571428571,"NZD c/L","Final"
"2021w42",2021-10-22,"Diesel","Adjusted retail price",168.722049689441,"NZD c/L","Final"
"2021w42",2021-10-22,"Diesel","Importer margin",34.765883451953,"NZD c/L","Final"
"2021w42",2021-10-22,"Diesel","Importer margin trend",37.2440026655014,"NZD c/L","Final"
"2021w42",2021-10-22,"Regular Petrol","Importer cost",93.6963278771331,"NZD c/L","Final"
"2021w42",2021-10-22,"Regular Petrol","Price excluding tax",116.804759722025,"NZD c/L","Final"
"2021w42",2021-10-22,"Regular Petrol","ETS",15.0612,"NZD c/L","Final"
"2021w42",2021-10-22,"Regular Petrol","GST",31.8730516633349,"NZD c/L","Final"
"2021w42",2021-10-22,"Regular Petrol","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w42",2021-10-22,"Regular Petrol","Board price",262.213462714522,"NZD c/L","Final"
"2021w42",2021-10-22,"Regular Petrol","Adjusted retail price",244.360062752234,"NZD c/L","Final"
"2021w42",2021-10-22,"Regular Petrol","Importer margin",23.1084318448918,"NZD c/L","Final"
"2021w42",2021-10-22,"Regular Petrol","Importer margin trend",27.2601871869351,"NZD c/L","Final"
"2021w42",2021-10-22,"Premium Petrol 95R","Importer cost",95.5297440517268,"NZD c/L","Final"
"2021w42",2021-10-22,"Premium Petrol 95R","Price excluding tax",130.380729137792,"NZD c/L","Final"
"2021w42",2021-10-22,"Premium Petrol 95R","ETS",15.4328,"NZD c/L","Final"
"2021w42",2021-10-22,"Premium Petrol 95R","GST",33.9651870757,"NZD c/L","Final"
"2021w42",2021-10-22,"Premium Petrol 95R","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w42",2021-10-22,"Premium Petrol 95R","Board price",277.129162626937,"NZD c/L","Final"
"2021w42",2021-10-22,"Premium Petrol 95R","Adjusted retail price",260.399767580366,"NZD c/L","Final"
"2021w42",2021-10-22,"Premium Petrol 95R","Importer margin",34.850985086065,"NZD c/L","Final"
"2021w42",2021-10-22,"Premium Petrol 95R","Importer margin trend",39.9470076699915,"NZD c/L","Final"
"2021w43",2021-10-29,"NA","Dubai crude price",83.21,"USD/bbl","Final"
"2021w43",2021-10-29,"NA","Dubai crude price",116.101576670853,"NZD/bbl","Final"
"2021w43",2021-10-29,"NA","Exchange rate",0.7167,"USD/NZD","Final"
"2021w43",2021-10-29,"Diesel","Importer cost",88.9477681760957,"NZD c/L","Final"
"2021w43",2021-10-29,"Diesel","Price excluding tax",129.747428487298,"NZD c/L","Final"
"2021w43",2021-10-29,"Diesel","ETS",17.4208428571429,"NZD c/L","Final"
"2021w43",2021-10-29,"Diesel","GST",22.7152984066973,"NZD c/L","Final"
"2021w43",2021-10-29,"Diesel","Taxes",4.26705136687461,"NZD c/L","Final"
"2021w43",2021-10-29,"Diesel","Board price",188.757142857143,"NZD c/L","Final"
"2021w43",2021-10-29,"Diesel","Adjusted retail price",174.150621118012,"NZD c/L","Final"
"2021w43",2021-10-29,"Diesel","Importer margin",40.799660311202,"NZD c/L","Final"
"2021w43",2021-10-29,"Diesel","Importer margin trend",37.1887181077895,"NZD c/L","Final"
"2021w43",2021-10-29,"Regular Petrol","Importer cost",95.6158494782142,"NZD c/L","Final"
"2021w43",2021-10-29,"Regular Petrol","Price excluding tax",121.166096842618,"NZD c/L","Final"
"2021w43",2021-10-29,"Regular Petrol","ETS",15.0719714285714,"NZD c/L","Final"
"2021w43",2021-10-29,"Regular Petrol","GST",32.5288679457096,"NZD c/L","Final"
"2021w43",2021-10-29,"Regular Petrol","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w43",2021-10-29,"Regular Petrol","Board price",267.241387546061,"NZD c/L","Final"
"2021w43",2021-10-29,"Regular Petrol","Adjusted retail price",249.387987583774,"NZD c/L","Final"
"2021w43",2021-10-29,"Regular Petrol","Importer margin",25.5502473644036,"NZD c/L","Final"
"2021w43",2021-10-29,"Regular Petrol","Importer margin trend",27.3451070930404,"NZD c/L","Final"
"2021w43",2021-10-29,"Premium Petrol 95R","Importer cost",97.442333103857,"NZD c/L","Final"
"2021w43",2021-10-29,"Premium Petrol 95R","Price excluding tax",134.755040661777,"NZD c/L","Final"
"2021w43",2021-10-29,"Premium Petrol 95R","ETS",15.44385,"NZD c/L","Final"
"2021w43",2021-10-29,"Premium Petrol 95R","GST",34.6229913042977,"NZD c/L","Final"
"2021w43",2021-10-29,"Premium Petrol 95R","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w43",2021-10-29,"Premium Petrol 95R","Board price",282.17232837952,"NZD c/L","Final"
"2021w43",2021-10-29,"Premium Petrol 95R","Adjusted retail price",265.442933332949,"NZD c/L","Final"
"2021w43",2021-10-29,"Premium Petrol 95R","Importer margin",37.31270755792,"NZD c/L","Final"
"2021w43",2021-10-29,"Premium Petrol 95R","Importer margin trend",40.0067786282688,"NZD c/L","Final"
"2021w44",2021-11-05,"NA","Dubai crude price",81.28,"USD/bbl","Final"
"2021w44",2021-11-05,"NA","Dubai crude price",113.722856503246,"NZD/bbl","Final"
"2021w44",2021-11-05,"NA","Exchange rate",0.71472,"USD/NZD","Final"
"2021w44",2021-11-05,"Diesel","Importer cost",87.8379520869301,"NZD c/L","Final"
"2021w44",2021-11-05,"Diesel","Price excluding tax",130.726960164316,"NZD c/L","Final"
"2021w44",2021-11-05,"Diesel","ETS",17.4351,"NZD c/L","Final"
"2021w44",2021-11-05,"Diesel","GST",22.8643667296786,"NZD c/L","Final"
"2021w44",2021-11-05,"Diesel","Taxes",4.26705136687461,"NZD c/L","Final"
"2021w44",2021-11-05,"Diesel","Board price",189.9,"NZD c/L","Final"
"2021w44",2021-11-05,"Diesel","Adjusted retail price",175.29347826087,"NZD c/L","Final"
"2021w44",2021-11-05,"Diesel","Importer margin",42.8890080773862,"NZD c/L","Final"
"2021w44",2021-11-05,"Diesel","Importer margin trend",37.1334335500775,"NZD c/L","Final"
"2021w44",2021-11-05,"Regular Petrol","Importer cost",93.5900369946215,"NZD c/L","Final"
"2021w44",2021-11-05,"Regular Petrol","Price excluding tax",123.027529077974,"NZD c/L","Final"
"2021w44",2021-11-05,"Regular Petrol","ETS",15.0843,"NZD c/L","Final"
"2021w44",2021-11-05,"Regular Petrol","GST",32.8099320667273,"NZD c/L","Final"
"2021w44",2021-11-05,"Regular Petrol","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w44",2021-11-05,"Regular Petrol","Board price",269.396212473863,"NZD c/L","Final"
"2021w44",2021-11-05,"Regular Petrol","Adjusted retail price",251.542812511576,"NZD c/L","Final"
"2021w44",2021-11-05,"Regular Petrol","Importer margin",29.4374920833525,"NZD c/L","Final"
"2021w44",2021-11-05,"Regular Petrol","Importer margin trend",27.4300269991456,"NZD c/L","Final"
"2021w44",2021-11-05,"Premium Petrol 95R","Importer cost",95.4213409866325,"NZD c/L","Final"
"2021w44",2021-11-05,"Premium Petrol 95R","Price excluding tax",136.621831314913,"NZD c/L","Final"
"2021w44",2021-11-05,"Premium Petrol 95R","ETS",15.4565,"NZD c/L","Final"
"2021w44",2021-11-05,"Premium Petrol 95R","GST",34.9049074022682,"NZD c/L","Final"
"2021w44",2021-11-05,"Premium Petrol 95R","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w44",2021-11-05,"Premium Petrol 95R","Board price",284.333685130627,"NZD c/L","Final"
"2021w44",2021-11-05,"Premium Petrol 95R","Adjusted retail price",267.604290084056,"NZD c/L","Final"
"2021w44",2021-11-05,"Premium Petrol 95R","Importer margin",41.2004903282809,"NZD c/L","Final"
"2021w44",2021-11-05,"Premium Petrol 95R","Importer margin trend",40.0665495865462,"NZD c/L","Final"
"2021w45",2021-11-12,"NA","Dubai crude price",81.68,"USD/bbl","Final"
"2021w45",2021-11-12,"NA","Dubai crude price",115.149293709646,"NZD/bbl","Final"
"2021w45",2021-11-12,"NA","Exchange rate",0.70934,"USD/NZD","Final"
"2021w45",2021-11-12,"Diesel","Importer cost",89.0125834741288,"NZD c/L","Final"
"2021w45",2021-11-12,"Diesel","Price excluding tax",130.860460164316,"NZD c/L","Final"
"2021w45",2021-11-12,"Diesel","ETS",17.3016,"NZD c/L","Final"
"2021w45",2021-11-12,"Diesel","GST",22.8643667296786,"NZD c/L","Final"
"2021w45",2021-11-12,"Diesel","Taxes",4.26705136687461,"NZD c/L","Final"
"2021w45",2021-11-12,"Diesel","Board price",189.9,"NZD c/L","Final"
"2021w45",2021-11-12,"Diesel","Adjusted retail price",175.29347826087,"NZD c/L","Final"
"2021w45",2021-11-12,"Diesel","Importer margin",41.8478766901876,"NZD c/L","Final"
"2021w45",2021-11-12,"Diesel","Importer margin trend",37.0781489923655,"NZD c/L","Final"
"2021w45",2021-11-12,"Regular Petrol","Importer cost",91.8025697718267,"NZD c/L","Final"
"2021w45",2021-11-12,"Regular Petrol","Price excluding tax",123.143029077974,"NZD c/L","Final"
"2021w45",2021-11-12,"Regular Petrol","ETS",14.9688,"NZD c/L","Final"
"2021w45",2021-11-12,"Regular Petrol","GST",32.8099320667273,"NZD c/L","Final"
"2021w45",2021-11-12,"Regular Petrol","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w45",2021-11-12,"Regular Petrol","Board price",269.396212473863,"NZD c/L","Final"
"2021w45",2021-11-12,"Regular Petrol","Adjusted retail price",251.542812511576,"NZD c/L","Final"
"2021w45",2021-11-12,"Regular Petrol","Importer margin",31.3404593061474,"NZD c/L","Final"
"2021w45",2021-11-12,"Regular Petrol","Importer margin trend",27.5149469052509,"NZD c/L","Final"
"2021w45",2021-11-12,"Premium Petrol 95R","Importer cost",93.6475219299485,"NZD c/L","Final"
"2021w45",2021-11-12,"Premium Petrol 95R","Price excluding tax",136.740131314913,"NZD c/L","Final"
"2021w45",2021-11-12,"Premium Petrol 95R","ETS",15.3382,"NZD c/L","Final"
"2021w45",2021-11-12,"Premium Petrol 95R","GST",34.9049074022682,"NZD c/L","Final"
"2021w45",2021-11-12,"Premium Petrol 95R","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w45",2021-11-12,"Premium Petrol 95R","Board price",284.333685130627,"NZD c/L","Final"
"2021w45",2021-11-12,"Premium Petrol 95R","Adjusted retail price",267.604290084056,"NZD c/L","Final"
"2021w45",2021-11-12,"Premium Petrol 95R","Importer margin",43.092609384965,"NZD c/L","Final"
"2021w45",2021-11-12,"Premium Petrol 95R","Importer margin trend",40.1263205448235,"NZD c/L","Final"
"2021w46",2021-11-19,"NA","Dubai crude price",79.96,"USD/bbl","Final"
"2021w46",2021-11-19,"NA","Dubai crude price",113.846372891009,"NZD/bbl","Final"
"2021w46",2021-11-19,"NA","Exchange rate",0.70235,"USD/NZD","Final"
"2021w46",2021-11-19,"Diesel","Importer cost",86.3171479805076,"NZD c/L","Final"
"2021w46",2021-11-19,"Diesel","Price excluding tax",130.833760164316,"NZD c/L","Final"
"2021w46",2021-11-19,"Diesel","ETS",17.3283,"NZD c/L","Final"
"2021w46",2021-11-19,"Diesel","GST",22.8643667296786,"NZD c/L","Final"
"2021w46",2021-11-19,"Diesel","Taxes",4.26705136687461,"NZD c/L","Final"
"2021w46",2021-11-19,"Diesel","Board price",189.9,"NZD c/L","Final"
"2021w46",2021-11-19,"Diesel","Adjusted retail price",175.29347826087,"NZD c/L","Final"
"2021w46",2021-11-19,"Diesel","Importer margin",44.5166121838087,"NZD c/L","Final"
"2021w46",2021-11-19,"Diesel","Importer margin trend",37.0228644346535,"NZD c/L","Final"
"2021w46",2021-11-19,"Regular Petrol","Importer cost",88.8563404067325,"NZD c/L","Final"
"2021w46",2021-11-19,"Regular Petrol","Price excluding tax",123.119929077974,"NZD c/L","Final"
"2021w46",2021-11-19,"Regular Petrol","ETS",14.9919,"NZD c/L","Final"
"2021w46",2021-11-19,"Regular Petrol","GST",32.8099320667273,"NZD c/L","Final"
"2021w46",2021-11-19,"Regular Petrol","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w46",2021-11-19,"Regular Petrol","Board price",269.396212473863,"NZD c/L","Final"
"2021w46",2021-11-19,"Regular Petrol","Adjusted retail price",251.542812511576,"NZD c/L","Final"
"2021w46",2021-11-19,"Regular Petrol","Importer margin",34.2635886712416,"NZD c/L","Final"
"2021w46",2021-11-19,"Regular Petrol","Importer margin trend",27.5998668113561,"NZD c/L","Final"
"2021w46",2021-11-19,"Premium Petrol 95R","Importer cost",90.7196540877207,"NZD c/L","Final"
"2021w46",2021-11-19,"Premium Petrol 95R","Price excluding tax",136.716531314913,"NZD c/L","Final"
"2021w46",2021-11-19,"Premium Petrol 95R","ETS",15.3618,"NZD c/L","Final"
"2021w46",2021-11-19,"Premium Petrol 95R","GST",34.9049074022682,"NZD c/L","Final"
"2021w46",2021-11-19,"Premium Petrol 95R","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w46",2021-11-19,"Premium Petrol 95R","Board price",284.333685130627,"NZD c/L","Final"
"2021w46",2021-11-19,"Premium Petrol 95R","Adjusted retail price",267.604290084056,"NZD c/L","Final"
"2021w46",2021-11-19,"Premium Petrol 95R","Importer margin",45.9968772271928,"NZD c/L","Final"
"2021w46",2021-11-19,"Premium Petrol 95R","Importer margin trend",40.1860915031009,"NZD c/L","Final"
"2021w47",2021-11-26,"NA","Dubai crude price",79.36,"USD/bbl","Final"
"2021w47",2021-11-26,"NA","Dubai crude price",114.667167564912,"NZD/bbl","Final"
"2021w47",2021-11-26,"NA","Exchange rate",0.69209,"USD/NZD","Final"
"2021w47",2021-11-26,"Diesel","Importer cost",85.2395770953565,"NZD c/L","Final"
"2021w47",2021-11-26,"Diesel","Price excluding tax",128.225064512142,"NZD c/L","Final"
"2021w47",2021-11-26,"Diesel","ETS",17.3283,"NZD c/L","Final"
"2021w47",2021-11-26,"Diesel","GST",22.4730623818526,"NZD c/L","Final"
"2021w47",2021-11-26,"Diesel","Taxes",4.26705136687461,"NZD c/L","Final"
"2021w47",2021-11-26,"Diesel","Board price",186.9,"NZD c/L","Final"
"2021w47",2021-11-26,"Diesel","Adjusted retail price",172.29347826087,"NZD c/L","Final"
"2021w47",2021-11-26,"Diesel","Importer margin",42.9854874167859,"NZD c/L","Final"
"2021w47",2021-11-26,"Diesel","Importer margin trend",36.9675798769415,"NZD c/L","Final"
"2021w47",2021-11-26,"Regular Petrol","Importer cost",86.1368275420747,"NZD c/L","Final"
"2021w47",2021-11-26,"Regular Petrol","Price excluding tax",120.496663948475,"NZD c/L","Final"
"2021w47",2021-11-26,"Regular Petrol","ETS",14.9919,"NZD c/L","Final"
"2021w47",2021-11-26,"Regular Petrol","GST",32.4164422973025,"NZD c/L","Final"
"2021w47",2021-11-26,"Regular Petrol","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w47",2021-11-26,"Regular Petrol","Board price",266.37945757494,"NZD c/L","Final"
"2021w47",2021-11-26,"Regular Petrol","Adjusted retail price",248.526057612653,"NZD c/L","Final"
"2021w47",2021-11-26,"Regular Petrol","Importer margin",34.3598364064007,"NZD c/L","Final"
"2021w47",2021-11-26,"Regular Petrol","Importer margin trend",27.6847867174614,"NZD c/L","Final"
"2021w47",2021-11-26,"Premium Petrol 95R","Importer cost",88.0266096691266,"NZD c/L","Final"
"2021w47",2021-11-26,"Premium Petrol 95R","Price excluding tax",134.085314400522,"NZD c/L","Final"
"2021w47",2021-11-26,"Premium Petrol 95R","ETS",15.3618,"NZD c/L","Final"
"2021w47",2021-11-26,"Premium Petrol 95R","GST",34.5102248651095,"NZD c/L","Final"
"2021w47",2021-11-26,"Premium Petrol 95R","Taxes",80.6210513668746,"NZD c/L","Final"
"2021w47",2021-11-26,"Premium Petrol 95R","Board price",281.307785679077,"NZD c/L","Final"
"2021w47",2021-11-26,"Premium Petrol 95R","Adjusted retail price",264.578390632507,"NZD c/L","Final"
"2021w47",2021-11-26,"Premium Petrol 95R","Importer margin",46.0587047313958,"NZD c/L","Final"
"2021w47",2021-11-26,"Premium Petrol 95R","Importer margin trend",40.2458624613782,"NZD c/L","Final"
"2021w48",2021-12-03,"NA","Dubai crude price",70.7,"USD/bbl","Final"
"2021w48",2021-12-03,"NA","Dubai crude price",103.747835529598,"NZD/bbl","Final"
"2021w48",2021-12-03,"NA","Exchange rate",0.68146,"USD/NZD","Final"
"2021w48",2021-12-03,"Diesel","Importer cost",79.7508255861808,"NZD c/L","Final"
"2021w48",2021-12-03,"Diesel","Price excluding tax",127.317264512142,"NZD c/L","Final"
"2021w48",2021-12-03,"Diesel","ETS",18.2361,"NZD c/L","Final"
"2021w48",2021-12-03,"Diesel","GST",22.4730623818526,"NZD c/L","Final"
"2021w48",2021-12-03,"Diesel","Taxes",4.26705136687461,"NZD c/L","Final"
"2021w48",2021-12-03,"Diesel","Board price",186.9,"NZD c/L","Final"
"2021w48",2021-12-03,"Diesel","Adjusted retail price",172.29347826087,"NZD c/L","Final"
"2021w48",2021-12-03,"Diesel","Importer margin",47.5664389259616,"NZD c/L","Final"
"2021w48",2021-12-03,"Diesel","Importer margin trend",36.9122953192296,"NZD c/L","Final"
"2021w48",2021-12-03,"Regular Petrol","Importer cost",80.386931280639,"NZD c/L","Final"
"2021w48",2021-12-03,"Regular Petrol","Price excluding tax",119.711263948475,"NZD c/L","Final"
"2021w48",2021-12-03,"Regular Petrol","ETS",15.7773,"NZD c/L","Final"
"2021w48",2021-12-03,"Regular Petrol","GST",32.4164422973025,"NZD c/L","Final"
"2021w48",2021-12-03,"Regular Petrol","Taxes",80.6210513668746,"NZD c/L","Final"
