Series_reference,Period,Data_value,STATUS,UNITS,MAGNITUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEQ.SG01RAC04B01RS1,2019.03,835,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2019.06,867,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2019.09,904,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2019.12,957,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2020.03,894,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2020.06,579,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2020.09,872,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2020.12,939,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2021.03,909,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2021.06,945,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2021.09,801,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2021.12,793,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2022.03,799,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2022.06,942,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2022.09,967,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2022.12,963,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2023.03,896,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2023.06,961,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2023.09,977,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2023.12,970,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2024.03,928,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2024.06,968,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2024.09,913,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2024.12,962,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2025.03,892,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2025.06,899,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS1,2025.09,897,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Arts and Recreation Services,,,
SNEQ.SG01RAC04B01RS2,1987.06,466,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1987.09,468,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1987.12,490,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1988.03,454,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1988.06,444,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1988.09,455,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1988.12,468,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1989.03,457,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1989.06,466,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1989.09,461,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1989.12,469,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1990.03,457,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1990.06,445,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1990.09,445,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1990.12,476,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1991.03,451,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1991.06,442,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1991.09,444,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1991.12,461,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1992.03,443,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1992.06,431,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1992.09,439,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1992.12,477,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1993.03,474,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1993.06,483,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1993.09,504,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1993.12,546,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1994.03,534,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1994.06,520,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1994.09,537,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1994.12,563,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1995.03,561,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1995.06,565,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1995.09,589,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1995.12,614,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1996.03,602,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1996.06,608,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1996.09,626,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1996.12,632,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1997.03,598,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1997.06,639,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1997.09,646,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1997.12,676,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1998.03,662,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1998.06,685,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1998.09,708,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1998.12,735,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1999.03,734,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1999.06,726,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1999.09,751,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,1999.12,761,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,2000.03,738,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,2000.06,737,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,2000.09,745,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,2000.12,765,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,2001.03,761,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
SNEQ.SG01RAC04B01RS2,2001.06,779,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(P), Chain volume, Actual, ANZSIC06 industry groups",Gross Domestic Product - production measure,Other Services,,,
