STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,ACTIVITY,Economic activity,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,ADJUSTMENT,Adjustment,CONVERSION_TYPE,Conversion type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,PRT,Portugal,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024,,31.5106076844626,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1995,,307.778376218596,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1996,,316.591591518754,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1997,,334.468999795204,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1998,,346.117819582426,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1999,,354.699536423918,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,372.105449269057,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,384.471233843309,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,405.155912727969,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,426.408727482637,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,441.849204998307,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,458.135733998071,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,479.401989821368,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,493.85250088039,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,498.878041680636,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,504.012623877594,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,525.774182015434,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,535.810905544579,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,539.454283103837,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,548.587377640915,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,562.877049725765,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,591.547536624638,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,597.355223992585,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,612.177348548838,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,629.065728285972,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,663.068375409836,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,684.186035305207,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,720.566212023677,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,750.317789830956,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,785.396069118312,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,SWE,Sweden,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024,,819.756081141931,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,CHE,Switzerland,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,86.4861504063447,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,CHE,Switzerland,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,88.1712071730384,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,CHE,Switzerland,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,87.5877535781563,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,CHE,Switzerland,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024,,101.583854266312,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,TUR,Türkiye,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,43.5933530187143,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,TUR,Türkiye,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,48.9325341564671,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,TUR,Türkiye,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,54.105821545083,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,TUR,Türkiye,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,62.9018227719278,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,TUR,Türkiye,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,75.1607672589884,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,TUR,Türkiye,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,88.8898776175823,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,TUR,Türkiye,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,120.211783853654,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,TUR,Türkiye,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,145.541188078391,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1995,,20.8040638675412,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1996,,22.0178435451593,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1997,,22.6624526449905,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1998,,23.5626189779344,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1999,,24.4215392820492,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,26.245925815869,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,27.0236017637972,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,28.2054242551911,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,29.6705968164496,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,30.8475708921467,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,31.8052562963438,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,33.5767712190733,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,34.7602926758735,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,35.4767464325404,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,35.608439391555,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,36.8903039362727,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,38.2138749997895,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,38.5442173063721,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,38.9255456218247,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,39.9229060760149,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,40.4756256614327,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,40.7053992373157,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,42.6909453467131,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,43.6531954371849,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,44.9724993902785,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,53.5168873520397,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),Productivity levels,I,GBR,United Kingdom,A,Annual,GDPHRS,GDP per hour worked,_T,Total - all activities,XDC_H,National currency per hour,V,Current prices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,47.2590443251626,,A,Normal value,0,Units,,,2,Two
