election_year,party_vote,lr_self,lr_national,lr_labour,econ_state,age,female,ethnicity_euro,ethnicity_maori,prev_vote,income_bracket,econ_change,education,party_like_lab,party_like_nat,party_like_grn,party_like_nzf,party_like_act,lr_green,vote_national,age_group,education_label
2017,Labour,3.0,9.0,3.0,,70.0,1.0,True,False,Labour,1.0,3.0,3.0,10.0,5.0,7.0,6.0,0.0,3.0,0.0,60+,University
2017,Labour,4.0,7.0,2.0,,55.0,0.0,False,False,Labour,3.0,3.0,2.0,7.0,2.0,5.0,3.0,1.0,2.0,0.0,45-59,Post-school
2017,ACT,8.0,8.0,3.0,,69.0,0.0,True,False,National,3.0,2.0,1.0,4.0,7.0,2.0,3.0,8.0,1.0,,60+,School
2017,Green,3.0,7.0,4.0,,57.0,1.0,False,True,Labour,7.0,2.0,2.0,6.0,3.0,5.0,0.0,0.0,2.0,,45-59,Post-school
2017,National,5.0,7.0,4.0,,57.0,1.0,True,False,National,8.0,3.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,45-59,University
2017,Labour,4.0,8.0,5.0,,80.0,0.0,True,False,Labour,3.0,2.0,0.0,9.0,5.0,5.0,7.0,1.0,0.0,0.0,60+,No qualification
2017,Labour,3.0,10.0,1.0,,48.0,0.0,True,True,Green,7.0,4.0,2.0,8.0,0.0,9.0,6.0,0.0,0.0,0.0,45-59,Post-school
2017,National,,8.0,2.0,,47.0,1.0,True,False,National,8.0,3.0,3.0,7.0,7.0,5.0,2.0,,1.0,1.0,45-59,University
2017,TOP,5.0,10.0,1.0,,47.0,1.0,True,False,National,7.0,,3.0,5.0,3.0,,,,2.0,,45-59,University
2017,Labour,4.0,6.0,4.0,,66.0,0.0,False,False,Labour,3.0,3.0,1.0,7.0,3.0,6.0,6.0,,4.0,0.0,60+,School
2017,,,,,,19.5,,False,False,,,,,,,,,,,,18-29,
2017,Green,1.0,6.0,4.0,,25.0,0.0,True,False,Green,3.0,3.0,3.0,7.0,2.0,10.0,3.0,0.0,2.0,,18-29,University
2017,Labour,4.0,6.0,4.0,,62.0,0.0,True,False,Labour,6.0,3.0,0.0,7.0,5.0,6.0,3.0,3.0,4.0,0.0,60+,No qualification
2017,TOP,,6.0,4.0,,41.0,1.0,True,False,National,7.0,3.0,3.0,5.0,5.0,3.0,1.0,2.0,1.0,,30-44,University
2017,Labour,4.0,6.0,4.0,,23.0,1.0,True,False,Green,3.0,2.0,3.0,8.0,6.0,8.0,,6.0,3.0,0.0,18-29,University
2017,Labour,4.0,8.0,3.0,,79.0,0.0,True,False,Green,2.0,1.0,2.0,8.0,4.0,5.0,5.0,0.0,2.0,0.0,60+,Post-school
2017,National,5.0,9.0,4.0,,63.0,1.0,True,False,ACT,4.0,4.0,0.0,5.0,8.0,5.0,5.0,5.0,5.0,1.0,60+,No qualification
2017,National,7.0,7.0,3.0,,30.0,1.0,True,False,National,7.0,2.0,3.0,7.0,9.0,6.0,6.0,1.0,2.0,1.0,30-44,University
2017,NZ First,3.0,8.0,3.0,,61.0,0.0,True,False,NZ First,4.0,3.0,3.0,6.0,2.0,5.0,8.0,0.0,2.0,,60+,University
2017,National,8.0,10.0,2.0,,77.0,1.0,True,False,National,2.0,3.0,1.0,2.0,8.0,0.0,4.0,5.0,4.0,1.0,60+,School
2017,National,6.0,7.0,3.0,,30.0,0.0,True,False,National,7.0,2.0,3.0,6.0,9.0,2.0,4.0,4.0,1.0,1.0,30-44,University
2017,Labour,4.0,6.0,4.0,,51.0,1.0,True,True,Labour,4.0,3.0,3.0,10.0,0.0,6.0,9.0,2.0,3.0,0.0,45-59,University
2017,Labour,4.0,10.0,4.0,,51.0,1.0,True,False,Labour,3.0,5.0,2.0,7.0,3.0,6.0,5.0,,0.0,0.0,45-59,Post-school
2017,National,7.0,9.0,1.0,,48.0,1.0,True,False,National,6.0,1.0,2.0,6.0,10.0,5.0,5.0,,1.0,1.0,45-59,Post-school
2017,Labour,6.0,9.0,6.0,,85.0,1.0,True,False,Labour,3.0,3.0,3.0,10.0,4.0,8.0,8.0,5.0,6.0,0.0,60+,University
2017,TOP,4.0,7.0,3.0,,57.0,0.0,True,False,Green,4.0,3.0,2.0,6.0,4.0,8.0,0.0,0.0,4.0,,45-59,Post-school
2017,Green,0.0,9.0,1.0,,27.0,1.0,True,False,Green,1.0,,3.0,10.0,1.0,10.0,3.0,,0.0,,18-29,University
2017,National,6.0,6.0,4.0,,57.0,0.0,True,True,National,6.0,3.0,3.0,3.0,9.0,3.0,2.0,5.0,3.0,1.0,45-59,University
2017,Labour,2.0,6.0,1.0,,27.0,1.0,True,True,Labour,4.0,2.0,3.0,10.0,3.0,8.0,2.0,3.0,1.0,0.0,18-29,University
2017,,2.0,4.0,7.0,,44.0,1.0,True,False,NZ First,3.0,4.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,,30-44,School
2017,Labour,1.0,7.0,3.0,,22.0,1.0,False,True,Labour,8.0,5.0,1.0,9.0,0.0,10.0,5.0,0.0,1.0,0.0,18-29,School
2017,Labour,4.0,6.0,4.0,,34.0,1.0,True,True,,8.0,3.0,3.0,7.0,7.0,7.0,3.0,3.0,4.0,0.0,30-44,University
2017,National,6.0,7.0,3.0,,58.0,1.0,True,False,,,2.0,2.0,5.0,6.0,2.0,2.0,1.0,0.0,1.0,45-59,Post-school
2017,Green,3.0,6.0,3.0,,73.0,0.0,True,False,Green,4.0,3.0,3.0,7.0,4.0,8.0,5.0,4.0,2.0,,60+,University
2017,,5.0,8.0,2.0,,72.0,0.0,True,False,,5.0,3.0,2.0,6.0,6.0,5.0,3.0,1.0,2.0,,60+,Post-school
2017,National,5.0,,,,74.0,1.0,True,False,Labour,3.0,2.0,2.0,7.0,6.0,4.0,6.0,3.0,,1.0,60+,Post-school
2017,National,6.0,7.0,4.0,,63.0,1.0,True,False,National,,2.0,2.0,4.0,8.0,5.0,3.0,0.0,1.0,1.0,60+,Post-school
2017,National,7.0,6.0,4.0,,44.0,1.0,True,False,National,8.0,2.0,3.0,4.0,9.0,4.0,4.0,4.0,3.0,1.0,30-44,University
2017,Green,1.0,10.0,4.0,,55.0,1.0,True,True,Green,4.0,3.0,3.0,6.0,0.0,10.0,4.0,0.0,1.0,,45-59,University
2017,National,5.0,5.0,3.0,,57.0,1.0,True,False,National,4.0,3.0,3.0,6.0,7.0,6.0,5.0,4.0,2.0,1.0,45-59,University
2017,Maori,6.0,7.0,4.0,,46.0,1.0,False,True,,7.0,1.0,2.0,5.0,7.0,4.0,1.0,1.0,2.0,,45-59,Post-school
2017,National,10.0,10.0,0.0,,79.0,1.0,True,False,National,,2.0,1.0,5.0,8.0,3.0,3.0,4.0,2.0,1.0,60+,School
2017,National,6.0,6.0,4.0,,62.0,1.0,True,False,Green,5.0,2.0,3.0,5.0,8.0,6.0,4.0,3.0,3.0,1.0,60+,University
2017,Labour,3.0,6.0,4.0,,26.0,1.0,True,False,Green,,,3.0,8.0,0.0,8.0,0.0,0.0,3.0,0.0,18-29,University
2017,National,6.0,7.0,3.0,,44.0,1.0,False,False,National,7.0,2.0,3.0,2.0,8.0,2.0,,,2.0,1.0,30-44,University
2017,Labour,3.0,7.0,3.0,,28.0,1.0,True,False,Green,4.0,4.0,2.0,10.0,0.0,8.0,5.0,,1.0,0.0,18-29,Post-school
2017,Labour,2.0,6.0,2.0,,19.0,1.0,True,False,,,3.0,1.0,9.0,4.0,8.0,6.0,0.0,1.0,0.0,18-29,School
2017,Labour,3.0,7.0,3.0,,35.0,1.0,True,True,Labour,6.0,3.0,2.0,10.0,3.0,7.0,4.0,1.0,2.0,0.0,30-44,Post-school
2017,Green,3.0,8.0,3.0,,50.0,1.0,True,False,Labour,3.0,,2.0,9.0,3.0,9.0,3.0,1.0,3.0,,45-59,Post-school
2017,National,,,,,43.0,1.0,True,False,National,4.0,2.0,2.0,5.0,9.0,,3.0,,,1.0,30-44,Post-school
2017,Labour,2.0,9.0,1.0,,39.0,1.0,True,False,National,5.0,2.0,2.0,7.0,4.0,7.0,,,1.0,0.0,30-44,Post-school
2017,Labour,4.0,8.0,2.0,,32.0,1.0,True,True,Labour,8.0,2.0,3.0,8.0,4.0,7.0,5.0,0.0,2.0,0.0,30-44,University
2017,Labour,3.0,6.0,4.0,,72.0,1.0,True,False,National,3.0,3.0,1.0,7.0,3.0,6.0,4.0,0.0,4.0,0.0,60+,School
2017,,7.0,7.0,3.0,,55.0,1.0,True,False,National,8.0,2.0,3.0,4.0,9.0,6.0,4.0,5.0,3.0,,45-59,University
2017,NZ First,4.0,8.0,4.0,,60.0,1.0,True,False,,3.0,3.0,2.0,9.0,7.0,7.0,8.0,,3.0,,60+,Post-school
2017,Labour,2.0,7.0,4.0,,54.0,0.0,True,False,Green,8.0,2.0,3.0,8.0,2.0,8.0,4.0,1.0,3.0,0.0,45-59,University
2017,National,6.0,7.0,3.0,,23.0,0.0,True,False,National,7.0,2.0,3.0,5.0,8.0,4.0,4.0,5.0,2.0,1.0,18-29,University
2017,National,6.0,7.0,4.0,,54.0,0.0,True,True,National,8.0,2.0,2.0,6.0,9.0,8.0,1.0,7.0,1.0,1.0,45-59,Post-school
2017,National,9.0,10.0,0.0,,51.0,1.0,True,False,National,7.0,2.0,1.0,2.0,10.0,3.0,3.0,5.0,5.0,1.0,45-59,School
2017,Labour,5.0,9.0,6.0,,45.0,1.0,True,False,National,7.0,4.0,2.0,8.0,4.0,8.0,5.0,2.0,1.0,0.0,45-59,Post-school
2017,NZ First,5.0,7.0,5.0,,67.0,0.0,False,True,NZ First,6.0,2.0,1.0,8.0,5.0,6.0,7.0,0.0,3.0,,60+,School
2017,Labour,6.0,9.0,7.0,,77.0,0.0,True,True,Labour,2.0,2.0,0.0,8.0,5.0,5.0,4.0,3.0,5.0,0.0,60+,No qualification
2017,Labour,8.0,3.0,8.0,,67.0,1.0,True,False,Labour,3.0,4.0,3.0,8.0,4.0,9.0,6.0,1.0,8.0,0.0,60+,University
2017,Labour,5.0,8.0,4.0,,50.0,1.0,True,False,Green,8.0,2.0,3.0,6.0,5.0,6.0,0.0,0.0,4.0,0.0,45-59,University
2017,Labour,2.0,7.0,3.0,,48.0,1.0,False,False,Green,8.0,3.0,3.0,9.0,7.0,9.0,0.0,5.0,3.0,0.0,45-59,University
2017,Labour,,,,,60.0,1.0,True,False,Green,3.0,3.0,2.0,7.0,5.0,4.0,1.0,2.0,,0.0,60+,Post-school
2017,Labour,2.0,9.0,3.0,,48.0,1.0,True,True,Labour,3.0,,2.0,8.0,0.0,8.0,3.0,0.0,2.0,0.0,45-59,Post-school
2017,Green,5.0,7.0,3.0,,35.0,1.0,True,False,Green,2.0,,2.0,7.0,2.0,10.0,5.0,,1.0,,30-44,Post-school
2017,Labour,4.0,7.0,3.0,,42.0,1.0,True,False,Labour,3.0,5.0,2.0,9.0,6.0,6.0,2.0,4.0,2.0,0.0,30-44,Post-school
2017,TOP,5.0,6.0,4.0,,69.0,0.0,True,False,Labour,3.0,2.0,3.0,7.0,3.0,7.0,3.0,2.0,3.0,,60+,University
2017,Labour,2.0,8.0,2.0,,55.0,1.0,True,False,Labour,8.0,4.0,2.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,45-59,Post-school
2017,Labour,4.0,7.0,4.0,,43.0,1.0,True,True,National,7.0,2.0,3.0,7.0,6.0,2.0,2.0,0.0,2.0,0.0,30-44,University
2017,Maori,5.0,5.0,3.0,,57.0,0.0,False,False,,8.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,,45-59,University
2017,Green,0.0,8.0,2.0,,22.0,1.0,True,False,Green,8.0,4.0,1.0,8.0,1.0,10.0,6.0,0.0,1.0,,18-29,School
2017,Labour,3.0,6.0,3.0,,56.0,0.0,False,True,Labour,8.0,2.0,3.0,9.0,4.0,4.0,3.0,0.0,3.0,0.0,45-59,University
2017,Labour,3.0,7.0,3.0,,63.0,0.0,False,False,Labour,3.0,2.0,2.0,7.0,5.0,7.0,5.0,2.0,2.0,0.0,60+,Post-school
2017,National,,6.0,4.0,,67.0,1.0,True,False,NZ First,3.0,2.0,3.0,4.0,6.0,1.0,5.0,5.0,0.0,1.0,60+,University
2017,Labour,4.0,7.0,3.0,,42.0,1.0,True,False,Green,3.0,3.0,3.0,8.0,7.0,8.0,5.0,5.0,3.0,0.0,30-44,University
2017,Labour,1.0,9.0,4.0,,48.0,0.0,True,False,Labour,7.0,4.0,3.0,8.0,1.0,9.0,1.0,0.0,1.0,0.0,45-59,University
2017,Labour,3.0,6.0,4.0,,27.0,0.0,True,False,Labour,3.0,2.0,2.0,8.0,7.0,6.0,2.0,4.0,2.0,0.0,18-29,Post-school
2017,Maori,7.0,6.0,2.0,,51.0,1.0,False,True,,2.0,1.0,1.0,3.0,7.0,6.0,7.0,5.0,2.0,,45-59,School
2017,Maori,6.0,8.0,5.0,,63.0,0.0,False,True,National,8.0,2.0,2.0,7.0,7.0,1.0,4.0,1.0,3.0,,60+,Post-school
2017,Labour,3.0,6.0,4.0,,49.0,1.0,True,True,Labour,,5.0,1.0,8.0,2.0,5.0,0.0,0.0,3.0,0.0,45-59,School
2017,Labour,3.0,8.0,4.0,,59.0,1.0,True,False,Labour,3.0,4.0,2.0,8.0,1.0,8.0,1.0,0.0,2.0,0.0,45-59,Post-school
2017,National,7.0,7.0,3.0,,69.0,0.0,True,False,National,3.0,2.0,2.0,2.0,9.0,0.0,2.0,1.0,0.0,1.0,60+,Post-school
2017,National,7.0,8.0,2.0,,56.0,1.0,True,False,National,8.0,2.0,2.0,5.0,7.0,0.0,5.0,5.0,0.0,1.0,45-59,Post-school
2017,Green,0.0,10.0,0.0,,57.0,1.0,True,False,Green,4.0,5.0,3.0,10.0,0.0,10.0,5.0,0.0,0.0,,45-59,University
2017,Labour,4.0,7.0,3.0,,65.0,1.0,True,False,,3.0,3.0,3.0,7.0,2.0,7.0,1.0,1.0,5.0,0.0,60+,University
2017,Green,2.0,8.0,3.0,,68.0,0.0,True,False,Green,2.0,5.0,2.0,9.0,0.0,10.0,5.0,0.0,1.0,,60+,Post-school
2017,Green,,,,,41.0,1.0,True,False,Green,5.0,4.0,1.0,7.0,6.0,10.0,7.0,4.0,,,30-44,School
2017,Green,2.0,6.0,4.0,,41.0,1.0,True,False,Green,3.0,3.0,2.0,8.0,1.0,10.0,5.0,1.0,2.0,,30-44,Post-school
2017,Labour,5.0,,,,48.0,1.0,True,True,,3.0,3.0,0.0,8.0,2.0,6.0,7.0,2.0,,0.0,45-59,No qualification
2017,Labour,3.0,8.0,3.0,,68.0,0.0,True,False,Green,7.0,4.0,3.0,8.0,2.0,7.0,4.0,0.0,2.0,0.0,60+,University
2017,National,8.0,7.0,3.0,,74.0,1.0,True,False,National,1.0,2.0,1.0,4.0,8.0,5.0,1.0,5.0,,1.0,60+,School
2017,National,5.0,10.0,0.0,,45.0,1.0,True,False,National,,1.0,3.0,3.0,8.0,5.0,5.0,5.0,3.0,1.0,45-59,University
2017,Labour,3.0,7.0,3.0,,51.0,1.0,False,False,National,8.0,4.0,1.0,9.0,7.0,8.0,5.0,4.0,2.0,0.0,45-59,School
2017,National,4.0,10.0,0.0,,75.0,1.0,True,False,National,3.0,1.0,3.0,7.0,7.0,1.0,0.0,1.0,5.0,1.0,60+,University
2017,Labour,6.0,5.0,4.0,,81.0,1.0,True,False,Green,1.0,3.0,2.0,8.0,5.0,5.0,,,,0.0,60+,Post-school
2017,Labour,7.0,,4.0,,58.0,0.0,True,False,National,8.0,2.0,2.0,7.0,8.0,6.0,4.0,6.0,6.0,0.0,45-59,Post-school
2017,Labour,3.0,7.0,2.0,,74.0,1.0,True,False,National,6.0,,2.0,8.0,6.0,7.0,,,3.0,0.0,60+,Post-school
2017,Labour,4.0,8.0,4.0,,55.0,1.0,True,False,Labour,8.0,3.0,0.0,8.0,2.0,8.0,4.0,2.0,3.0,0.0,45-59,No qualification
2017,National,7.0,7.0,4.0,,46.0,0.0,True,False,National,,3.0,1.0,4.0,10.0,3.0,4.0,8.0,2.0,1.0,45-59,School
2017,National,7.0,7.0,4.0,,72.0,0.0,True,False,National,8.0,3.0,0.0,4.0,8.0,2.0,2.0,7.0,1.0,1.0,60+,No qualification
2017,Labour,2.0,9.0,3.0,,71.0,1.0,True,False,Labour,,3.0,3.0,9.0,0.0,9.0,5.0,0.0,2.0,0.0,60+,University
2017,National,6.0,6.0,4.0,,19.0,0.0,True,False,,8.0,2.0,1.0,8.0,9.0,7.0,0.0,1.0,3.0,1.0,18-29,School
2017,Green,3.0,6.0,4.0,,42.0,1.0,True,False,Green,5.0,3.0,3.0,9.0,4.0,9.0,2.0,2.0,2.0,,30-44,University
2017,Labour,3.0,8.0,3.0,,71.0,0.0,True,False,Labour,6.0,3.0,1.0,8.0,4.0,7.0,4.0,3.0,5.0,0.0,60+,School
2017,Labour,3.0,7.0,3.0,,46.0,0.0,True,False,Labour,7.0,3.0,3.0,9.0,5.0,7.0,7.0,0.0,3.0,0.0,45-59,University
2017,Green,1.0,8.0,2.0,,54.0,1.0,True,False,Labour,7.0,3.0,3.0,8.0,2.0,9.0,0.0,0.0,1.0,,45-59,University
2017,Green,2.0,6.0,3.0,,32.0,0.0,True,False,,5.0,3.0,3.0,7.0,5.0,8.0,5.0,4.0,2.0,,30-44,University
2017,Labour,1.0,6.0,4.0,,50.0,1.0,True,False,,5.0,3.0,2.0,7.0,2.0,7.0,0.0,0.0,1.0,0.0,45-59,Post-school
2017,Labour,3.0,8.0,3.0,,29.0,0.0,True,False,Green,7.0,3.0,3.0,8.0,2.0,9.0,5.0,2.0,2.0,0.0,18-29,University
2017,National,6.0,6.0,4.0,,58.0,0.0,True,False,Green,6.0,2.0,3.0,4.0,7.0,5.0,2.0,4.0,3.0,1.0,45-59,University
2017,Green,3.0,7.0,4.0,,76.0,0.0,False,False,Labour,3.0,3.0,3.0,9.0,1.0,6.0,2.0,0.0,3.0,,60+,University
2017,Labour,4.0,9.0,3.0,,57.0,1.0,True,False,National,6.0,5.0,2.0,8.0,3.0,3.0,6.0,0.0,0.0,0.0,45-59,Post-school
2017,Green,1.0,7.0,2.0,,22.0,0.0,False,False,Labour,3.0,2.0,3.0,8.0,2.0,8.0,0.0,0.0,1.0,,18-29,University
2017,Labour,2.0,9.0,4.0,,29.0,1.0,True,True,Labour,0.0,4.0,0.0,9.0,2.0,,,,2.0,0.0,18-29,No qualification
2017,Green,,,,,69.0,1.0,True,False,Green,2.0,2.0,2.0,8.0,4.0,8.0,5.0,,,,60+,Post-school
2017,Labour,6.0,7.0,2.0,,55.0,1.0,True,False,National,6.0,3.0,3.0,6.0,5.0,1.0,2.0,2.0,3.0,0.0,45-59,University
2017,National,6.0,7.0,4.0,,70.0,0.0,True,False,National,8.0,2.0,3.0,5.0,6.0,5.0,3.0,4.0,3.0,1.0,60+,University
2017,TOP,3.0,7.0,3.0,,38.0,0.0,True,False,Green,5.0,2.0,3.0,7.0,2.0,9.0,3.0,4.0,2.0,,30-44,University
2017,National,3.0,5.0,1.0,,29.0,1.0,True,False,,3.0,2.0,3.0,5.0,7.0,1.0,9.0,1.0,1.0,1.0,18-29,University
2017,,,,,,23.0,1.0,True,True,,3.0,3.0,2.0,,,,,,,,18-29,Post-school
2017,National,6.0,7.0,5.0,,61.0,1.0,True,False,National,8.0,2.0,3.0,3.0,7.0,3.0,0.0,0.0,2.0,1.0,60+,University
2017,National,,,,,42.0,1.0,True,False,National,7.0,3.0,3.0,6.0,7.0,,,,,1.0,30-44,University
2017,TOP,5.0,6.0,4.0,,66.0,1.0,True,False,National,4.0,5.0,2.0,4.0,4.0,9.0,0.0,0.0,,,60+,Post-school
2017,Labour,3.0,8.0,3.0,,57.0,0.0,True,False,Green,8.0,3.0,2.0,6.0,5.0,4.0,2.0,0.0,2.0,0.0,45-59,Post-school
2017,National,6.0,7.0,4.0,,63.0,1.0,True,False,National,4.0,2.0,3.0,4.0,9.0,3.0,2.0,1.0,2.0,1.0,60+,University
2017,Labour,4.0,8.0,3.0,,65.0,1.0,True,False,Labour,4.0,5.0,2.0,10.0,4.0,7.0,5.0,0.0,2.0,0.0,60+,Post-school
2017,National,5.0,9.0,3.0,,55.0,1.0,True,False,Green,6.0,3.0,1.0,7.0,6.0,8.0,2.0,0.0,2.0,1.0,45-59,School
2017,Labour,5.0,9.0,2.0,,46.0,1.0,True,True,National,6.0,3.0,3.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,45-59,University
2017,Labour,2.0,10.0,1.0,,58.0,1.0,True,False,Labour,4.0,3.0,2.0,9.0,2.0,7.0,7.0,2.0,3.0,0.0,45-59,Post-school
2017,Labour,3.0,7.0,3.0,,61.0,1.0,True,True,Labour,6.0,3.0,3.0,7.0,1.0,7.0,2.0,0.0,2.0,0.0,60+,University
2017,Labour,3.0,7.0,3.0,,21.0,1.0,True,False,National,,,3.0,10.0,5.0,9.0,4.0,0.0,1.0,0.0,18-29,University
2017,Labour,4.0,6.0,4.0,,67.0,0.0,True,False,Labour,8.0,4.0,0.0,6.0,4.0,4.0,2.0,1.0,3.0,0.0,60+,No qualification
2017,Labour,3.0,8.0,2.0,,48.0,1.0,True,True,NZ First,7.0,3.0,3.0,9.0,1.0,7.0,6.0,1.0,0.0,0.0,45-59,University
2017,NZ First,6.0,7.0,4.0,,62.0,0.0,True,False,National,4.0,2.0,1.0,6.0,9.0,3.0,7.0,0.0,1.0,,60+,School
2017,National,6.0,6.0,3.0,,32.0,0.0,True,False,National,5.0,2.0,3.0,3.0,7.0,3.0,0.0,0.0,1.0,1.0,30-44,University
2017,Labour,1.0,10.0,1.0,,70.0,0.0,True,False,,8.0,3.0,3.0,9.0,2.0,8.0,0.0,0.0,2.0,0.0,60+,University
2017,National,10.0,10.0,1.0,,77.0,0.0,True,False,National,3.0,1.0,1.0,5.0,10.0,3.0,4.0,4.0,3.0,1.0,60+,School
2017,Maori,3.0,10.0,0.0,,34.0,1.0,False,True,Green,,4.0,3.0,8.0,8.0,8.0,7.0,,0.0,,30-44,University
2017,National,8.0,8.0,3.0,,37.0,1.0,False,False,,6.0,1.0,3.0,5.0,9.0,10.0,5.0,5.0,3.0,1.0,30-44,University
2017,National,,,,,25.0,1.0,True,False,National,5.0,3.0,1.0,8.0,8.0,6.0,6.0,0.0,,1.0,18-29,School
2017,National,6.0,7.0,3.0,,73.0,0.0,True,False,National,8.0,3.0,2.0,5.0,7.0,4.0,0.0,2.0,1.0,1.0,60+,Post-school
2017,Labour,4.0,7.0,4.0,,69.0,0.0,True,False,Green,5.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,3.0,0.0,60+,University
2017,TOP,6.0,,4.0,,26.0,1.0,True,False,National,6.0,2.0,3.0,6.0,7.0,5.0,3.0,0.0,2.0,,18-29,University
2017,National,6.0,8.0,6.0,,50.0,1.0,True,False,National,6.0,2.0,2.0,7.0,9.0,,2.0,5.0,4.0,1.0,45-59,Post-school
2017,Labour,2.0,7.0,3.0,,27.0,1.0,True,True,Green,6.0,,2.0,7.0,0.0,8.0,0.0,1.0,2.0,0.0,18-29,Post-school
2017,Labour,,,,,64.0,1.0,True,False,Labour,3.0,2.0,0.0,,,,,,,0.0,60+,No qualification
2017,Labour,2.0,8.0,1.0,,71.0,1.0,True,True,Labour,2.0,4.0,3.0,10.0,0.0,8.0,6.0,0.0,1.0,0.0,60+,University
2017,National,8.0,8.0,2.0,,46.0,0.0,True,True,National,3.0,3.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,45-59,Post-school
2017,Green,1.0,7.0,3.0,,34.0,0.0,True,False,Green,7.0,4.0,3.0,8.0,2.0,10.0,4.0,0.0,0.0,,30-44,University
2017,National,6.0,6.0,4.0,,60.0,0.0,True,False,National,8.0,2.0,3.0,4.0,8.0,0.0,1.0,5.0,2.0,1.0,60+,University
2017,Labour,,,,,40.0,1.0,True,False,Labour,7.0,,3.0,8.0,5.0,5.0,5.0,2.0,,0.0,30-44,University
2017,National,9.0,8.0,3.0,,69.0,1.0,True,False,National,2.0,1.0,2.0,5.0,10.0,5.0,3.0,2.0,2.0,1.0,60+,Post-school
2017,National,5.0,5.0,5.0,,46.0,1.0,True,True,National,8.0,2.0,2.0,3.0,10.0,3.0,5.0,,3.0,1.0,45-59,Post-school
2017,National,7.0,8.0,3.0,,65.0,0.0,True,False,National,3.0,3.0,1.0,6.0,8.0,4.0,7.0,4.0,2.0,1.0,60+,School
2017,Green,3.0,9.0,6.0,,40.0,0.0,True,False,Green,8.0,4.0,3.0,5.0,2.0,8.0,2.0,1.0,4.0,,30-44,University
2017,Labour,5.0,7.0,4.0,,26.0,1.0,True,False,,4.0,2.0,3.0,7.0,6.0,5.0,5.0,,,0.0,18-29,University
2017,Green,4.0,5.0,6.0,,30.0,0.0,True,False,Green,1.0,,3.0,8.0,2.0,10.0,4.0,0.0,3.0,,30-44,University
2017,Green,4.0,8.0,3.0,,48.0,0.0,False,False,Green,8.0,4.0,3.0,8.0,2.0,8.0,4.0,2.0,2.0,,45-59,University
2017,Labour,4.0,8.0,3.0,,41.0,0.0,False,False,Labour,7.0,3.0,3.0,8.0,6.0,6.0,3.0,4.0,3.0,0.0,30-44,University
2017,National,,,,,63.0,0.0,True,False,National,6.0,1.0,1.0,3.0,10.0,4.0,1.0,2.0,,1.0,60+,School
2017,Green,3.0,8.0,3.0,,74.0,0.0,True,False,,3.0,3.0,3.0,8.0,2.0,9.0,5.0,2.0,2.0,,60+,University
2017,Green,2.0,8.0,3.0,,44.0,0.0,False,True,Green,7.0,4.0,3.0,9.0,10.0,0.0,6.0,0.0,1.0,,30-44,University
2017,National,5.0,5.0,5.0,,64.0,0.0,True,False,National,8.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,1.0,60+,University
2017,Labour,5.0,6.0,4.0,,96.0,0.0,True,False,Labour,1.0,2.0,,6.0,5.0,4.0,,,5.0,0.0,60+,
2017,National,4.0,6.0,2.0,,77.0,1.0,True,False,,4.0,2.0,2.0,5.0,6.0,6.0,3.0,4.0,1.0,1.0,60+,Post-school
2017,National,7.0,7.0,3.0,,82.0,0.0,True,False,National,5.0,1.0,3.0,4.0,6.0,2.0,0.0,0.0,3.0,1.0,60+,University
2017,Green,4.0,7.0,4.0,,58.0,1.0,True,False,,6.0,,3.0,8.0,5.0,9.0,5.0,1.0,2.0,,45-59,University
2017,National,7.0,7.0,3.0,,53.0,0.0,True,False,National,5.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,2.0,1.0,45-59,School
2017,Labour,4.0,6.0,3.0,,51.0,1.0,True,False,National,6.0,4.0,3.0,9.0,3.0,10.0,5.0,5.0,0.0,0.0,45-59,University
2017,Green,0.0,8.0,5.0,,21.0,1.0,False,False,Labour,1.0,3.0,3.0,8.0,0.0,10.0,3.0,0.0,3.0,,18-29,University
2017,National,7.0,7.0,4.0,,56.0,1.0,True,False,National,8.0,2.0,1.0,5.0,8.0,3.0,1.0,3.0,3.0,1.0,45-59,School
2017,National,9.0,9.0,1.0,,66.0,1.0,False,False,National,3.0,2.0,3.0,3.0,10.0,1.0,2.0,2.0,1.0,1.0,60+,University
2017,,5.0,,,,60.0,0.0,True,False,,,,2.0,3.0,2.0,7.0,7.0,,,,60+,Post-school
2017,Labour,2.0,7.0,3.0,,21.0,0.0,True,False,,8.0,,3.0,10.0,0.0,10.0,0.0,0.0,2.0,0.0,18-29,University
2017,Labour,5.0,7.0,4.0,,62.0,1.0,True,False,National,4.0,4.0,2.0,7.0,7.0,5.0,5.0,3.0,,0.0,60+,Post-school
2017,Labour,4.0,6.0,4.0,,55.0,1.0,True,False,Green,5.0,4.0,3.0,8.0,3.0,7.0,6.0,4.0,3.0,0.0,45-59,University
