STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUT,Austria,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,30653.49,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BEL,Belgium,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,38780.02,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CAN,Canada,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,30007.42,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CHL,Chile,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,2053.1,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CZE,Czechia,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,9182.05,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DNK,Denmark,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,17314.05,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,EST,Estonia,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,1929.81,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FIN,Finland,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,16162.64,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FRA,France,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,28766.67,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DEU,Germany,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,27448.27,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,GRC,Greece,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,36299.91,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HUN,Hungary,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,15695.78,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISL,Iceland,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,29892.35,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,IRL,Ireland,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,20857.91,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISR,Israel,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,22216.76,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ITA,Italy,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,39713.78,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,JPN,Japan,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,55917.89,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,KOR,Korea,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,8202.73,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LVA,Latvia,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,4658.39,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LTU,Lithuania,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,3550.86,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LUX,Luxembourg,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,22261.08,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,MEX,Mexico,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,7295.67,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,NLD,Netherlands,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,29095.34,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,NZL,New Zealand,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,8232.45,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,NOR,Norway,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,33807.56,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,POL,Poland,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,9863.88,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,PRT,Portugal,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,22532.46,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,SVK,Slovak Republic,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,8237.1,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,SVN,Slovenia,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,9003.49,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ESP,Spain,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,15851.52,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,SWE,Sweden,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,19532.19,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CHE,Switzerland,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,24510.64,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,GBR,United Kingdom,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,18404.25,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,USA,United States,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,35571.45,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,EUOECD,European Union countries in OECD,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,24975.87,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,OECD,OECD,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,28603.9,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BGR,Bulgaria,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,2649.82,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HRV,Croatia,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,9961.31,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ROU,Romania,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2008,,2988.19,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUS,Australia,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,8692.94,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUT,Austria,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,35332.93,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BEL,Belgium,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,41802.32,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CAN,Canada,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,33680,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CHL,Chile,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,2150.38,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CZE,Czechia,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,10960.55,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DNK,Denmark,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,19870.81,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,EST,Estonia,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,2609.06,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FIN,Finland,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,19606.01,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FRA,France,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,33453.91,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DEU,Germany,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,29340.53,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,GRC,Greece,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,41142.22,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HUN,Hungary,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,17595.07,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISL,Iceland,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,34933.7,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,IRL,Ireland,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,27957.49,,A,Normal value,0,Units,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISR,Israel,GGD_POP,Government gross debt per capita,USD_PPP_PS,"US dollars per person, PPP converted",S13,General government,2023,2023,PF,Public finance,2009,,23187.82,,A,Normal value,0,Units,V,Current prices,,
