date,election_year,pollster,sample_size,Labour,National,NewLabour,Alliance,NZ First,ACT,United Future,Green,Progressive,Te Pāti Māori,Mana,Conservative,InternetMana,TOP,incumbent,incumbent_support,gdp_real,gdp_growth_qoq,gdp_growth_yoy,gdp_per_capita,inflation_yoy,food_inflation,housing_inflation,petrol_inflation,gdp_real_lag1,gdp_growth_qoq_lag1,gdp_growth_yoy_lag1,gdp_per_capita_lag1,inflation_yoy_lag1,food_inflation_lag1,housing_inflation_lag1,petrol_inflation_lag1,gdp_real_lag2,gdp_growth_qoq_lag2,gdp_growth_yoy_lag2,gdp_per_capita_lag2,inflation_yoy_lag2,food_inflation_lag2,housing_inflation_lag2,petrol_inflation_lag2,gdp_real_lag4,gdp_growth_qoq_lag4,gdp_growth_yoy_lag4,gdp_per_capita_lag4,inflation_yoy_lag4,food_inflation_lag4,housing_inflation_lag4,petrol_inflation_lag4
2004-04-25,2005,,,37.0,48.0,,,5.0,1.6,1.9,5.0,,,,,,,Labour,37.0,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163,42432.0,1.5,4.237600412705422,10514.0,1.4719411129960003,0.27173916531186837,5.773955773955786,2.1789883215956207,41625.0,0.5,5.417109861723146,10403.0,2.521008359034571,-0.18050550749791894,3.874999999999873,13.450292449112421
2004-05-20,2005,,,37.0,47.0,,,5.0,3.0,1.4,4.0,,,,,,,Labour,37.0,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163,42432.0,1.5,4.237600412705422,10514.0,1.4719411129960003,0.27173916531186837,5.773955773955786,2.1789883215956207,41625.0,0.5,5.417109861723146,10403.0,2.521008359034571,-0.18050550749791894,3.874999999999873,13.450292449112421
2004-06-01,2005,,,36.0,44.0,,,5.6,2.0,2.4,4.7,,,,,,,Labour,36.0,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163,42432.0,1.5,4.237600412705422,10514.0,1.4719411129960003,0.27173916531186837,5.773955773955786,2.1789883215956207,41625.0,0.5,5.417109861723146,10403.0,2.521008359034571,-0.18050550749791894,3.874999999999873,13.450292449112421
2004-06-03,2005,,,43.0,40.0,,,5.0,2.0,2.3,4.6,,,,,,,Labour,43.0,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163,42432.0,1.5,4.237600412705422,10514.0,1.4719411129960003,0.27173916531186837,5.773955773955786,2.1789883215956207,41625.0,0.5,5.417109861723146,10403.0,2.521008359034571,-0.18050550749791894,3.874999999999873,13.450292449112421
2004-06-21,2005,,,40.0,44.0,,,2.7,2.3,2.2,5.0,,,,,,,Labour,40.0,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163,42432.0,1.5,4.237600412705422,10514.0,1.4719411129960003,0.27173916531186837,5.773955773955786,2.1789883215956207,41625.0,0.5,5.417109861723146,10403.0,2.521008359034571,-0.18050550749791894,3.874999999999873,13.450292449112421
2004-07-08,2005,,,39.0,43.0,,,5.0,2.7,2.2,4.0,,,,,,,Labour,39.0,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163,41812.0,0.4,4.8866144892634855,10400.0,1.4787430593567352,0.0,4.466501240694787,-6.83890591052827
2004-07-31,2005,,,44.0,39.0,,,5.0,2.6,1.8,4.7,,0.9,,,,,Labour,44.0,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163,41812.0,0.4,4.8866144892634855,10400.0,1.4787430593567352,0.0,4.466501240694787,-6.83890591052827
2004-08-01,2005,,,44.0,39.0,,,,3.0,,,,3.0,,,,,Labour,44.0,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163,41812.0,0.4,4.8866144892634855,10400.0,1.4787430593567352,0.0,4.466501240694787,-6.83890591052827
2004-08-12,2005,,,44.0,40.0,,,4.0,1.6,1.5,4.0,,,,,,,Labour,44.0,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163,41812.0,0.4,4.8866144892634855,10400.0,1.4787430593567352,0.0,4.466501240694787,-6.83890591052827
2004-09-13,2005,,,42.0,42.0,,,5.0,2.5,1.7,4.0,,,,,,,Labour,42.0,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163,41812.0,0.4,4.8866144892634855,10400.0,1.4787430593567352,0.0,4.466501240694787,-6.83890591052827
2004-09-28,2005,,,40.8,36.0,,,5.0,1.0,2.6,3.6,,1.5,,,,,Labour,40.8,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163,41812.0,0.4,4.8866144892634855,10400.0,1.4787430593567352,0.0,4.466501240694787,-6.83890591052827
2004-10-06,2005,,,45.0,33.0,,,5.0,3.3,2.8,5.2,,,,,,,Labour,45.0,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42432.0,1.5,4.237600412705422,10514.0,1.4719411129960003,0.27173916531186837,5.773955773955786,2.1789883215956207
2004-10-14,2005,,,44.0,39.0,,,5.0,3.1,2.2,4.0,,,,,,,Labour,44.0,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42432.0,1.5,4.237600412705422,10514.0,1.4719411129960003,0.27173916531186837,5.773955773955786,2.1789883215956207
2004-11-15,2005,,,44.0,38.0,,,5.0,3.3,2.5,4.0,,,,,,,Labour,44.0,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42432.0,1.5,4.237600412705422,10514.0,1.4719411129960003,0.27173916531186837,5.773955773955786,2.1789883215956207
2004-11-27,2005,,,50.1,30.4,,,5.7,2.5,2.3,5.4,,1.9,,,,,Labour,50.1,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42432.0,1.5,4.237600412705422,10514.0,1.4719411129960003,0.27173916531186837,5.773955773955786,2.1789883215956207
2004-12-01,2005,,,46.0,32.0,,,7.0,2.8,2.3,5.1,,2.6,,,,,Labour,46.0,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42432.0,1.5,4.237600412705422,10514.0,1.4719411129960003,0.27173916531186837,5.773955773955786,2.1789883215956207
2004-12-13,2005,,,47.0,35.0,,,5.0,2.8,1.4,5.0,,,,,,,Labour,47.0,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194,42432.0,1.5,4.237600412705422,10514.0,1.4719411129960003,0.27173916531186837,5.773955773955786,2.1789883215956207
2005-02-01,2005,,,44.8,35.3,,,4.7,1.6,3.0,6.9,,1.5,,,,,Labour,44.8,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163
2005-02-04,2005,,,46.0,38.0,,,5.0,2.1,1.4,4.7,,1.7,,,,,Labour,46.0,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163
2005-02-14,2005,,,44.0,39.0,,,5.0,2.0,1.0,4.0,,2.0,,,,,Labour,44.0,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163
2005-03-17,2005,,,46.0,35.0,,,5.0,3.0,1.0,5.0,,1.0,,,,,Labour,46.0,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163
2005-03-30,2005,,,47.7,34.5,,,,,,,,,,,,,Labour,47.7,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222,42944.0,1.2,3.7169423982610805,10595.0,1.5539305482422217,0.18099546350847096,6.796116504854388,0.7047768998175163
2005-04-15,2005,,,45.0,34.0,,,8.0,,,,,,,,,,Labour,45.0,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194
2005-04-17,2005,,,45.0,38.0,,,7.0,3.0,1.0,4.0,,1.0,,,,,Labour,45.0,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194
2005-05-16,2005,,,44.0,37.0,,,8.0,2.0,1.0,4.0,,2.0,,,,,Labour,44.0,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194
2005-06-16,2005,,,40.0,36.0,,,11.0,1.5,,6.0,,,,,,,Labour,40.0,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194
2005-06-18,2005,,,40.0,38.0,,,8.0,2.0,2.0,5.0,,2.0,,,,,Labour,40.0,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194
2005-06-19,2005,,,41.0,43.0,,,7.0,2.0,1.0,3.0,,2.0,,,,,Labour,41.0,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44189.0,0.2,4.140742835595779,10793.0,2.538531262425181,0.542005385365818,6.387921022067289,11.881188090783068,44088.0,2.7,5.91711711711711,10832.0,1.5482695991023698,0.45207958935948866,7.099879663056696,-0.29455080911893194
2005-07-18,2005,,,39.0,42.0,,,7.0,1.0,1.0,6.0,,2.0,,,,,Labour,39.0,45447.0,2.5,3.0404026663038985,11004.0,2.8469750707006414,1.0762332187901569,5.654101995565464,6.98630135010041,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222
2005-07-27,2005,,,39.0,39.0,,,7.0,1.6,1.4,6.0,,2.2,,,,,Labour,39.0,45447.0,2.5,3.0404026663038985,11004.0,2.8469750707006414,1.0762332187901569,5.654101995565464,6.98630135010041,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222
2005-08-01,2005,,,38.0,38.0,,,10.0,1.5,2.0,6.0,,,,,,,Labour,38.0,45447.0,2.5,3.0404026663038985,11004.0,2.8469750707006414,1.0762332187901569,5.654101995565464,6.98630135010041,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222
2005-08-04,2005,,,45.0,41.0,,,5.0,2.0,1.0,3.0,,1.0,,,,,Labour,45.0,45447.0,2.5,3.0404026663038985,11004.0,2.8469750707006414,1.0762332187901569,5.654101995565464,6.98630135010041,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222
2005-08-15,2005,,,40.0,36.5,,,8.0,2.5,2.0,7.5,,,,,,,Labour,40.0,45447.0,2.5,3.0404026663038985,11004.0,2.8469750707006414,1.0762332187901569,5.654101995565464,6.98630135010041,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222
2005-08-18,2005,,,45.0,37.0,,,6.0,2.0,1.0,6.0,,1.0,,,,,Labour,45.0,45447.0,2.5,3.0404026663038985,11004.0,2.8469750707006414,1.0762332187901569,5.654101995565464,6.98630135010041,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222
2005-08-25,2005,,,43.0,40.0,,,5.0,2.0,1.0,7.0,,1.0,,,,,Labour,43.0,45447.0,2.5,3.0404026663038985,11004.0,2.8469750707006414,1.0762332187901569,5.654101995565464,6.98630135010041,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222
2005-08-30,2005,,,39.0,41.0,,,6.0,1.4,1.7,6.0,,1.7,,,,,Labour,39.0,45447.0,2.5,3.0404026663038985,11004.0,2.8469750707006414,1.0762332187901569,5.654101995565464,6.98630135010041,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222
2005-09-01,2005,,,38.0,46.0,,,5.0,1.0,1.0,6.0,,2.0,,,,,Labour,38.0,45447.0,2.5,3.0404026663038985,11004.0,2.8469750707006414,1.0762332187901569,5.654101995565464,6.98630135010041,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222
2005-09-08,2005,,,39.0,41.0,,,6.0,3.0,2.0,6.0,,1.0,,,,,Labour,39.0,45447.0,2.5,3.0404026663038985,11004.0,2.8469750707006414,1.0762332187901569,5.654101995565464,6.98630135010041,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222
2005-09-13,2005,,,38.5,37.0,,,6.5,3.0,2.5,7.5,,1.5,,,,,Labour,38.5,45447.0,2.5,3.0404026663038985,11004.0,2.8469750707006414,1.0762332187901569,5.654101995565464,6.98630135010041,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222
2005-09-13,2005,,,37.0,43.0,,,7.0,1.0,3.0,6.0,,1.0,,,,,Labour,37.0,45447.0,2.5,3.0404026663038985,11004.0,2.8469750707006414,1.0762332187901569,5.654101995565464,6.98630135010041,44325.0,0.2,0.5375612411540498,10757.0,2.780269121914092,1.5301530732598323,5.617977528089857,7.680945323691191,44232.0,0.1,2.9992548435171296,10769.0,2.7002700642998034,1.1743450536584987,5.681818181818166,13.530326550637394,44106.0,0.0,5.486463216301529,10802.0,2.367941752682756,1.0879419065470408,7.125890736342111,19.08646016891222
