date,National,Labour,Green,ACT,NZ First,Te Pāti Māori,TOP
2025-01-26,31.99956523713258,31.569084144313766,11.906436961271812,9.65245672917637,6.42356828592896,4.590925729342704,1.6159514076062884
2025-01-27,32.002923957146024,31.590133820770696,11.942575350290477,9.653855468097069,6.391483072744924,4.55549791238233,1.6138210707290788
2025-01-28,32.00569650641826,31.61132611637478,11.977154774925383,9.654699870243316,6.360071818593498,4.521122461158331,1.6121643207546128
2025-01-29,32.00798545119077,31.63261254304739,12.009908590792017,9.654828965335588,6.329422805545918,4.488121416834476,1.6109734734886558
2025-01-30,32.009906239228116,31.65394574739765,12.040574152486995,9.65407228572918,6.299614860009925,4.456823979298349,1.6102406037481167
2025-01-31,32.01158584387781,31.675279665229144,12.06889620392623,9.652251478240577,6.270716518176486,4.427562556213825,1.6099585020600486
2025-02-01,32.01316105798388,31.696569398358786,12.09463026322147,9.649182276560536,6.242785612795265,4.40066854407064,1.6101216236944929
2025-02-02,32.01477644914964,31.71777079504118,12.117546012378515,9.644676870176077,6.215869295662761,4.376467833986218,1.6107269943057159
2025-02-03,32.01658198940482,31.73883973499852,12.137430722591214,9.63854670846921,6.190004485990967,4.355276016355305,1.61177503882299
2025-02-04,32.01873037384098,31.759731142446455,12.15409275874427,9.630605776412912,6.165218710921862,4.337393246645013,1.6132703027104633
2025-02-05,32.021374045930834,31.780397774635183,12.16736520795155,9.62067436832118,6.141531282171237,4.323098734711922,1.6152220368625612
2025-02-06,32.02466195392711,31.80078885810019,12.177109663297504,9.608583365811453,6.118954733230067,4.312644836556568,1.6176446189907911
2025-02-07,32.03132920998421,31.81920755908917,12.178355895117361,9.594628404654687,6.099769617086194,4.307567813381367,1.62184009181414
2025-02-08,32.03689545563742,31.838437770442102,12.17964772391997,9.577933370625187,6.080015760249427,4.305719783750157,1.6255458156566431
2025-02-09,32.04360281545325,31.85710463946361,12.176997596116374,9.55873856259769,6.061513578081423,4.308289810825443,1.6298485164089922
2025-02-10,32.05156388885408,31.875111885379027,12.170394002835428,9.53698510531178,6.044286686441813,4.315356688120604,1.6347900275443166
2025-02-11,32.06086976894922,31.892352555492025,12.159872814661988,9.512655115921234,6.0283617595767645,4.326936783942969,1.6404162541469056
2025-02-12,32.07158639624497,31.908709444794482,12.14552066218122,9.485777090883742,6.013769224833482,4.342977860685996,1.6467758492875737
2025-02-13,32.08375140458255,31.92405633347191,12.12747727660402,9.456430313925278,6.000543426257859,4.363354266733423,1.653918514225769
2025-02-14,32.10755306391488,31.930784680269646,12.100606887253045,9.426677379722264,5.996986761380246,4.3856696091350225,1.6658635903887375
2025-02-15,32.12477486346446,31.941958721097958,12.074792806951027,9.39351065807791,5.988526747473548,4.413345265642583,1.6755548776683944
2025-02-16,32.14374085926521,31.951378561792048,12.045898467405918,9.358635866814172,5.981918267003436,4.444315242692756,1.6863036459127265
2025-02-17,32.164403359197756,31.95886681434452,12.01426572545507,9.322390620982347,5.977250110287437,4.478108511757504,1.6981532236134798
2025-02-18,32.18668603140465,31.96425416194454,11.980276832033965,9.285162616927394,5.974609291019549,4.514188210068431,1.7111334116518349
2025-02-19,32.210487109211755,31.967385196211026,11.944344806483084,9.247380724841129,5.974077693007387,4.551964470803057,1.72525692585971
2025-02-20,32.23568383904307,31.968124046602156,11.906901979858521,9.209503802493106,5.975728699389139,4.590810164971311,1.7405161808945908
2025-02-21,32.26069983491012,31.96430923309925,11.869020307556822,9.16942675177626,5.987631910365823,4.62924436971692,1.7561515831802206
2025-02-22,32.28787373744055,31.959535660333398,11.830120242501202,9.132353658043403,5.995503318407718,4.667992275298093,1.773337775241428
2025-02-23,32.315914880895924,31.952063872349367,11.791067825682358,9.09655501920507,6.00597834654012,4.705809957234915,1.7914309873202139
2025-02-24,32.34465845503182,31.94187341210262,11.7522601207249,9.062470796161293,6.0191006339326405,4.742092068010737,1.8103128170937515
2025-02-25,32.37394609918907,31.92897841022446,11.714055364470184,9.030504859331685,6.034895733564874,4.776283999837847,1.829840659015326
2025-02-26,32.410455586004076,31.915994145528973,11.679340630705369,8.99678707671661,6.0489237672698435,4.807034111301666,1.8471749859067481
2025-02-27,32.439138433722206,31.89733778125203,11.642666777570444,8.97084799263781,6.070963277169422,4.835860668057381,1.8680407712510623
2025-02-28,32.46817896576116,31.876309708738233,11.607493620399712,8.947816649721203,6.095480003388777,4.861291525229096,1.8889160186180824
2025-03-01,32.49613534185626,31.85436276906051,11.577659647585515,8.929380563689257,6.1176261014120605,4.880396702040735,1.9130377416578281
2025-03-02,32.52581893306139,31.828676959081793,11.545082344900548,8.912394705095666,6.147998213570013,4.898915132506461,1.932773043071072
2025-03-03,32.55546151663466,31.801106278287808,11.51443246175083,8.898806621428824,6.180544897341821,4.9134087984538795,1.9520813184291221
2025-03-04,32.58352277081913,31.772111066632725,11.482828791294068,8.88730027964769,6.218350777711041,4.924396568342642,1.9707855786164616
